id	uri
6248	http://www.wikidata.org/entity/Q3661265
6249	http://www.wikidata.org/entity/Q3661782
6250	http://www.wikidata.org/entity/Q366363
6251	http://www.wikidata.org/entity/Q366370
6252	http://www.wikidata.org/entity/Q36649
6253	http://www.wikidata.org/entity/Q3665646
6254	http://www.wikidata.org/entity/Q367495
6255	http://www.wikidata.org/entity/Q368328
6256	http://www.wikidata.org/entity/Q36834
6257	http://www.wikidata.org/entity/Q368462
6258	http://www.wikidata.org/entity/Q368535
6259	http://www.wikidata.org/entity/Q3685364
6260	http://www.wikidata.org/entity/Q368643
6261	http://www.wikidata.org/entity/Q369089
6262	http://www.wikidata.org/entity/Q3692
6263	http://www.wikidata.org/entity/Q36948990
6264	http://www.wikidata.org/entity/Q36956477
6265	http://www.wikidata.org/entity/Q369839
6266	http://www.wikidata.org/entity/Q37
6267	http://www.wikidata.org/entity/Q3700238
6268	http://www.wikidata.org/entity/Q3700591
6269	http://www.wikidata.org/entity/Q37008
6270	http://www.wikidata.org/entity/Q370151
6271	http://www.wikidata.org/entity/Q3701575
6272	http://www.wikidata.org/entity/Q370217
6273	http://www.wikidata.org/entity/Q370299
6274	http://www.wikidata.org/entity/Q370316
6275	http://www.wikidata.org/entity/Q370321
6276	http://www.wikidata.org/entity/Q37033
6277	http://www.wikidata.org/entity/Q3704253
6278	http://www.wikidata.org/entity/Q37093
6279	http://www.wikidata.org/entity/Q3710135
6280	http://www.wikidata.org/entity/Q3710472
6281	http://www.wikidata.org/entity/Q3710499
6282	http://www.wikidata.org/entity/Q371060
6283	http://www.wikidata.org/entity/Q3713655
6284	http://www.wikidata.org/entity/Q371400
6285	http://www.wikidata.org/entity/Q37143
6286	http://www.wikidata.org/entity/Q37156
6287	http://www.wikidata.org/entity/Q371585
6288	http://www.wikidata.org/entity/Q37160
6289	http://www.wikidata.org/entity/Q371625
6290	http://www.wikidata.org/entity/Q3718
6291	http://www.wikidata.org/entity/Q372097
6292	http://www.wikidata.org/entity/Q37226
6293	http://www.wikidata.org/entity/Q372436
6294	http://www.wikidata.org/entity/Q3724672
6295	http://www.wikidata.org/entity/Q37260
6296	http://www.wikidata.org/entity/Q372608
6297	http://www.wikidata.org/entity/Q373092
6298	http://www.wikidata.org/entity/Q3731533
6299	http://www.wikidata.org/entity/Q37320
6300	http://www.wikidata.org/entity/Q37330231
6301	http://www.wikidata.org/entity/Q37369800
6302	http://www.wikidata.org/entity/Q3737122
6303	http://www.wikidata.org/entity/Q37373560
6304	http://www.wikidata.org/entity/Q37375723
6305	http://www.wikidata.org/entity/Q37375794
6306	http://www.wikidata.org/entity/Q37375842
6307	http://www.wikidata.org/entity/Q37376322
6308	http://www.wikidata.org/entity/Q37376736
6309	http://www.wikidata.org/entity/Q37379105
6310	http://www.wikidata.org/entity/Q37380988
6311	http://www.wikidata.org/entity/Q37381400
6312	http://www.wikidata.org/entity/Q37382333
6313	http://www.wikidata.org/entity/Q37382355
6314	http://www.wikidata.org/entity/Q3738381
6315	http://www.wikidata.org/entity/Q37384763
6316	http://www.wikidata.org/entity/Q3738999
6317	http://www.wikidata.org/entity/Q37391261
6318	http://www.wikidata.org/entity/Q373948
6319	http://www.wikidata.org/entity/Q3740364
6320	http://www.wikidata.org/entity/Q3740939
6321	http://www.wikidata.org/entity/Q37424557
6322	http://www.wikidata.org/entity/Q3743777
6323	http://www.wikidata.org/entity/Q374451
6324	http://www.wikidata.org/entity/Q3745071
6325	http://www.wikidata.org/entity/Q3745495
6326	http://www.wikidata.org/entity/Q37470
6327	http://www.wikidata.org/entity/Q3752663
6328	http://www.wikidata.org/entity/Q3752755
6329	http://www.wikidata.org/entity/Q37547
6330	http://www.wikidata.org/entity/Q37548
6331	http://www.wikidata.org/entity/Q3755285
6332	http://www.wikidata.org/entity/Q375606
6333	http://www.wikidata.org/entity/Q375791
6334	http://www.wikidata.org/entity/Q3759027
6335	http://www.wikidata.org/entity/Q3760558
6336	http://www.wikidata.org/entity/Q3760670
6337	http://www.wikidata.org/entity/Q37607251
6338	http://www.wikidata.org/entity/Q376150
6339	http://www.wikidata.org/entity/Q37619785
6340	http://www.wikidata.org/entity/Q37621
6341	http://www.wikidata.org/entity/Q37643
6342	http://www.wikidata.org/entity/Q37645584
6343	http://www.wikidata.org/entity/Q37649541
6344	http://www.wikidata.org/entity/Q376799
6345	http://www.wikidata.org/entity/Q3769
6346	http://www.wikidata.org/entity/Q377066
6347	http://www.wikidata.org/entity/Q3772571
6348	http://www.wikidata.org/entity/Q37732
6349	http://www.wikidata.org/entity/Q37732433
6350	http://www.wikidata.org/entity/Q37736582
6351	http://www.wikidata.org/entity/Q377490
6352	http://www.wikidata.org/entity/Q377538
6353	http://www.wikidata.org/entity/Q377638
6354	http://www.wikidata.org/entity/Q3778211
6355	http://www.wikidata.org/entity/Q3779582
6356	http://www.wikidata.org/entity/Q3780304
6357	http://www.wikidata.org/entity/Q378134
6358	http://www.wikidata.org/entity/Q37815116
6359	http://www.wikidata.org/entity/Q37816488
6360	http://www.wikidata.org/entity/Q37828471
6361	http://www.wikidata.org/entity/Q37829091
6362	http://www.wikidata.org/entity/Q37830114
6363	http://www.wikidata.org/entity/Q37830194
6364	http://www.wikidata.org/entity/Q3783572
6365	http://www.wikidata.org/entity/Q37836
6366	http://www.wikidata.org/entity/Q37838510
6367	http://www.wikidata.org/entity/Q37838609
6368	http://www.wikidata.org/entity/Q37839369
6369	http://www.wikidata.org/entity/Q37842009
6370	http://www.wikidata.org/entity/Q378426
6371	http://www.wikidata.org/entity/Q3786
6372	http://www.wikidata.org/entity/Q378637
6373	http://www.wikidata.org/entity/Q37868
6374	http://www.wikidata.org/entity/Q379396
6375	http://www.wikidata.org/entity/Q3798331
6376	http://www.wikidata.org/entity/Q379848
6377	http://www.wikidata.org/entity/Q3799482
6378	http://www.wikidata.org/entity/Q38
6379	http://www.wikidata.org/entity/Q380
6380	http://www.wikidata.org/entity/Q380063
6381	http://www.wikidata.org/entity/Q380152
6382	http://www.wikidata.org/entity/Q3802165
6383	http://www.wikidata.org/entity/Q38022
6384	http://www.wikidata.org/entity/Q380286
6385	http://www.wikidata.org/entity/Q38033430
6386	http://www.wikidata.org/entity/Q380363
6387	http://www.wikidata.org/entity/Q38040410
6388	http://www.wikidata.org/entity/Q3806
6389	http://www.wikidata.org/entity/Q38075746
6390	http://www.wikidata.org/entity/Q38076
6391	http://www.wikidata.org/entity/Q3808852
6392	http://www.wikidata.org/entity/Q38104
6393	http://www.wikidata.org/entity/Q381047
6394	http://www.wikidata.org/entity/Q381071
6395	http://www.wikidata.org/entity/Q3811106
6396	http://www.wikidata.org/entity/Q381113
6397	http://www.wikidata.org/entity/Q38130
6398	http://www.wikidata.org/entity/Q381346
6399	http://www.wikidata.org/entity/Q38196451
6400	http://www.wikidata.org/entity/Q381996
6401	http://www.wikidata.org/entity/Q3820
6402	http://www.wikidata.org/entity/Q382109
6403	http://www.wikidata.org/entity/Q382364
6404	http://www.wikidata.org/entity/Q38257102
6405	http://www.wikidata.org/entity/Q3827737
6406	http://www.wikidata.org/entity/Q3827926
6407	http://www.wikidata.org/entity/Q38283
6408	http://www.wikidata.org/entity/Q38317568
6409	http://www.wikidata.org/entity/Q38321206
6410	http://www.wikidata.org/entity/Q38321839
6411	http://www.wikidata.org/entity/Q38323195
6412	http://www.wikidata.org/entity/Q38324095
6413	http://www.wikidata.org/entity/Q38325558
6414	http://www.wikidata.org/entity/Q383257
6415	http://www.wikidata.org/entity/Q38351327
6416	http://www.wikidata.org/entity/Q38359400
6417	http://www.wikidata.org/entity/Q38381954
6418	http://www.wikidata.org/entity/Q38392
6419	http://www.wikidata.org/entity/Q383968
6420	http://www.wikidata.org/entity/Q3840268
6421	http://www.wikidata.org/entity/Q384060
6422	http://www.wikidata.org/entity/Q38453
6423	http://www.wikidata.org/entity/Q384535
6424	http://www.wikidata.org/entity/Q384593
6425	http://www.wikidata.org/entity/Q3850648
6426	http://www.wikidata.org/entity/Q3852823
6427	http://www.wikidata.org/entity/Q385378
6428	http://www.wikidata.org/entity/Q38543898
6429	http://www.wikidata.org/entity/Q38543998
6430	http://www.wikidata.org/entity/Q38544954
6431	http://www.wikidata.org/entity/Q38546019
6432	http://www.wikidata.org/entity/Q38548503
6433	http://www.wikidata.org/entity/Q3856147
6434	http://www.wikidata.org/entity/Q3857021
6435	http://www.wikidata.org/entity/Q3857943
6436	http://www.wikidata.org/entity/Q38589231
6437	http://www.wikidata.org/entity/Q38590009
6438	http://www.wikidata.org/entity/Q38590271
6439	http://www.wikidata.org/entity/Q38603
6440	http://www.wikidata.org/entity/Q386120
6441	http://www.wikidata.org/entity/Q38620786
6442	http://www.wikidata.org/entity/Q38641558
6443	http://www.wikidata.org/entity/Q386442
6444	http://www.wikidata.org/entity/Q3866537
6445	http://www.wikidata.org/entity/Q3867896
6446	http://www.wikidata.org/entity/Q3869
6447	http://www.wikidata.org/entity/Q3870195
6448	http://www.wikidata.org/entity/Q38720
6449	http://www.wikidata.org/entity/Q38723
6450	http://www.wikidata.org/entity/Q3873146
6451	http://www.wikidata.org/entity/Q3874
6452	http://www.wikidata.org/entity/Q3874764
6453	http://www.wikidata.org/entity/Q387488
6454	http://www.wikidata.org/entity/Q387803
6455	http://www.wikidata.org/entity/Q38803673
6456	http://www.wikidata.org/entity/Q38803867
6457	http://www.wikidata.org/entity/Q38804227
6458	http://www.wikidata.org/entity/Q38804536
6459	http://www.wikidata.org/entity/Q3884
6460	http://www.wikidata.org/entity/Q3885347
6461	http://www.wikidata.org/entity/Q3885457
6462	http://www.wikidata.org/entity/Q3890240
6463	http://www.wikidata.org/entity/Q38903
6464	http://www.wikidata.org/entity/Q3891313
6465	http://www.wikidata.org/entity/Q38926
6466	http://www.wikidata.org/entity/Q3898198
6467	http://www.wikidata.org/entity/Q3899649
6468	http://www.wikidata.org/entity/Q39
6469	http://www.wikidata.org/entity/Q39024993
6470	http://www.wikidata.org/entity/Q390287
6471	http://www.wikidata.org/entity/Q39032750
6472	http://www.wikidata.org/entity/Q3903488
6473	http://www.wikidata.org/entity/Q390551
6474	http://www.wikidata.org/entity/Q39056706
6475	http://www.wikidata.org/entity/Q39061547
6476	http://www.wikidata.org/entity/Q39068764
6477	http://www.wikidata.org/entity/Q39072
6478	http://www.wikidata.org/entity/Q39072101
6479	http://www.wikidata.org/entity/Q39072787
6480	http://www.wikidata.org/entity/Q390768
6481	http://www.wikidata.org/entity/Q3908516
6482	http://www.wikidata.org/entity/Q39086631
6483	http://www.wikidata.org/entity/Q39087006
6484	http://www.wikidata.org/entity/Q3910
6485	http://www.wikidata.org/entity/Q391028
6486	http://www.wikidata.org/entity/Q3910451
6487	http://www.wikidata.org/entity/Q391150
6488	http://www.wikidata.org/entity/Q3914
6489	http://www.wikidata.org/entity/Q39178
6490	http://www.wikidata.org/entity/Q3918
6491	http://www.wikidata.org/entity/Q3918330
6492	http://www.wikidata.org/entity/Q39183687
6493	http://www.wikidata.org/entity/Q39186273
6494	http://www.wikidata.org/entity/Q39188048
6495	http://www.wikidata.org/entity/Q392189
6496	http://www.wikidata.org/entity/Q392204
6497	http://www.wikidata.org/entity/Q3923
6498	http://www.wikidata.org/entity/Q392586
6499	http://www.wikidata.org/entity/Q3926
6500	http://www.wikidata.org/entity/Q39271386
6501	http://www.wikidata.org/entity/Q39286
6502	http://www.wikidata.org/entity/Q392933
6503	http://www.wikidata.org/entity/Q39311438
6504	http://www.wikidata.org/entity/Q3936
6505	http://www.wikidata.org/entity/Q3938475
6506	http://www.wikidata.org/entity/Q39384825
6507	http://www.wikidata.org/entity/Q39404671
6508	http://www.wikidata.org/entity/Q3942
6509	http://www.wikidata.org/entity/Q3944788
6510	http://www.wikidata.org/entity/Q3947
6511	http://www.wikidata.org/entity/Q39477935
6512	http://www.wikidata.org/entity/Q3949
6513	http://www.wikidata.org/entity/Q395
6514	http://www.wikidata.org/entity/Q39561
6515	http://www.wikidata.org/entity/Q3958441
6516	http://www.wikidata.org/entity/Q39614
6517	http://www.wikidata.org/entity/Q3962
6518	http://www.wikidata.org/entity/Q3963
6519	http://www.wikidata.org/entity/Q39631
6520	http://www.wikidata.org/entity/Q39632517
6521	http://www.wikidata.org/entity/Q39640654
6522	http://www.wikidata.org/entity/Q3965296
6523	http://www.wikidata.org/entity/Q3966
6524	http://www.wikidata.org/entity/Q3968
6525	http://www.wikidata.org/entity/Q3968168
6526	http://www.wikidata.org/entity/Q39686114
6527	http://www.wikidata.org/entity/Q3972943
6528	http://www.wikidata.org/entity/Q3976895
6529	http://www.wikidata.org/entity/Q39796189
6530	http://www.wikidata.org/entity/Q398
6531	http://www.wikidata.org/entity/Q39809
6532	http://www.wikidata.org/entity/Q39913
6533	http://www.wikidata.org/entity/Q39949
6534	http://www.wikidata.org/entity/Q399495
6535	http://www.wikidata.org/entity/Q39958009
6536	http://www.wikidata.org/entity/Q3997893
6537	http://www.wikidata.org/entity/Q39981309
6538	http://www.wikidata.org/entity/Q39988
6539	http://www.wikidata.org/entity/Q40
6540	http://www.wikidata.org/entity/Q40006
6541	http://www.wikidata.org/entity/Q40025
6542	http://www.wikidata.org/entity/Q4002666
6543	http://www.wikidata.org/entity/Q400422
6544	http://www.wikidata.org/entity/Q40056
6545	http://www.wikidata.org/entity/Q40114938
6546	http://www.wikidata.org/entity/Q4011970
6547	http://www.wikidata.org/entity/Q40186023
6548	http://www.wikidata.org/entity/Q40197206
6549	http://www.wikidata.org/entity/Q40211067
6550	http://www.wikidata.org/entity/Q4027187
6551	http://www.wikidata.org/entity/Q4027615
6552	http://www.wikidata.org/entity/Q4032
6553	http://www.wikidata.org/entity/Q4033111
6554	http://www.wikidata.org/entity/Q4034010
6555	http://www.wikidata.org/entity/Q40348
6556	http://www.wikidata.org/entity/Q4035237
6557	http://www.wikidata.org/entity/Q40358
6558	http://www.wikidata.org/entity/Q4038563
6559	http://www.wikidata.org/entity/Q4039596
6560	http://www.wikidata.org/entity/Q40399865
6561	http://www.wikidata.org/entity/Q40409905
6562	http://www.wikidata.org/entity/Q4041
6563	http://www.wikidata.org/entity/Q40435
6564	http://www.wikidata.org/entity/Q40439728
6565	http://www.wikidata.org/entity/Q40444480
6566	http://www.wikidata.org/entity/Q40469
6567	http://www.wikidata.org/entity/Q4047513
6568	http://www.wikidata.org/entity/Q4048220
6569	http://www.wikidata.org/entity/Q40527539
6570	http://www.wikidata.org/entity/Q4053432
6571	http://www.wikidata.org/entity/Q4054398
6572	http://www.wikidata.org/entity/Q40587133
6573	http://www.wikidata.org/entity/Q406
6574	http://www.wikidata.org/entity/Q40605
6575	http://www.wikidata.org/entity/Q40634
6576	http://www.wikidata.org/entity/Q406402
6577	http://www.wikidata.org/entity/Q4064180
6578	http://www.wikidata.org/entity/Q40651949
6579	http://www.wikidata.org/entity/Q4065402
6580	http://www.wikidata.org/entity/Q40656957
6581	http://www.wikidata.org/entity/Q40673468
6582	http://www.wikidata.org/entity/Q4070031
6583	http://www.wikidata.org/entity/Q40707079
6584	http://www.wikidata.org/entity/Q407191
6585	http://www.wikidata.org/entity/Q4073448
6586	http://www.wikidata.org/entity/Q4075953
6587	http://www.wikidata.org/entity/Q4077
6588	http://www.wikidata.org/entity/Q40777692
6589	http://www.wikidata.org/entity/Q408
6590	http://www.wikidata.org/entity/Q40821
6591	http://www.wikidata.org/entity/Q408804
6592	http://www.wikidata.org/entity/Q4088422
6593	http://www.wikidata.org/entity/Q4093
6594	http://www.wikidata.org/entity/Q4095226
6595	http://www.wikidata.org/entity/Q4096246
6596	http://www.wikidata.org/entity/Q4096251
6597	http://www.wikidata.org/entity/Q40963919
6598	http://www.wikidata.org/entity/Q4098
6599	http://www.wikidata.org/entity/Q40984
6600	http://www.wikidata.org/entity/Q41
6601	http://www.wikidata.org/entity/Q41011708
6602	http://www.wikidata.org/entity/Q4102913
6603	http://www.wikidata.org/entity/Q41045394
6604	http://www.wikidata.org/entity/Q41045578
6605	http://www.wikidata.org/entity/Q41047388
6606	http://www.wikidata.org/entity/Q41047394
6607	http://www.wikidata.org/entity/Q41048497
6608	http://www.wikidata.org/entity/Q41048988
6609	http://www.wikidata.org/entity/Q41049462
6610	http://www.wikidata.org/entity/Q41050114
6611	http://www.wikidata.org/entity/Q41050254
6612	http://www.wikidata.org/entity/Q41105357
6613	http://www.wikidata.org/entity/Q41114
6614	http://www.wikidata.org/entity/Q4111770
6615	http://www.wikidata.org/entity/Q4114428
6616	http://www.wikidata.org/entity/Q41145054
6617	http://www.wikidata.org/entity/Q4115106
6618	http://www.wikidata.org/entity/Q41155
6619	http://www.wikidata.org/entity/Q4115969
6620	http://www.wikidata.org/entity/Q4115972
6621	http://www.wikidata.org/entity/Q4117176
6622	http://www.wikidata.org/entity/Q41176
6623	http://www.wikidata.org/entity/Q41187758
6624	http://www.wikidata.org/entity/Q41192867
6625	http://www.wikidata.org/entity/Q4119470
6626	http://www.wikidata.org/entity/Q4119494
6627	http://www.wikidata.org/entity/Q4119601
6628	http://www.wikidata.org/entity/Q4119822
6629	http://www.wikidata.org/entity/Q4120165
6630	http://www.wikidata.org/entity/Q4120832
6631	http://www.wikidata.org/entity/Q41217
6632	http://www.wikidata.org/entity/Q41226
6633	http://www.wikidata.org/entity/Q4123823
6634	http://www.wikidata.org/entity/Q4126043
6635	http://www.wikidata.org/entity/Q41266
6636	http://www.wikidata.org/entity/Q4126647
6637	http://www.wikidata.org/entity/Q41298
6638	http://www.wikidata.org/entity/Q413
6639	http://www.wikidata.org/entity/Q41304
6640	http://www.wikidata.org/entity/Q41329
6641	http://www.wikidata.org/entity/Q4134258
6642	http://www.wikidata.org/entity/Q41371039
6643	http://www.wikidata.org/entity/Q413941
6644	http://www.wikidata.org/entity/Q414
6645	http://www.wikidata.org/entity/Q41410938
6646	http://www.wikidata.org/entity/Q414163
6647	http://www.wikidata.org/entity/Q414188
6648	http://www.wikidata.org/entity/Q414379
6649	http://www.wikidata.org/entity/Q41439885
6650	http://www.wikidata.org/entity/Q4143998
6651	http://www.wikidata.org/entity/Q414403
6652	http://www.wikidata.org/entity/Q41445738
6653	http://www.wikidata.org/entity/Q4146631
6654	http://www.wikidata.org/entity/Q4148372
6655	http://www.wikidata.org/entity/Q41498661
6656	http://www.wikidata.org/entity/Q41498667
6657	http://www.wikidata.org/entity/Q41506
6658	http://www.wikidata.org/entity/Q41507108
6659	http://www.wikidata.org/entity/Q41514436
6660	http://www.wikidata.org/entity/Q4152
6661	http://www.wikidata.org/entity/Q4152529
6662	http://www.wikidata.org/entity/Q41536472
6663	http://www.wikidata.org/entity/Q41539012
6664	http://www.wikidata.org/entity/Q41550
6665	http://www.wikidata.org/entity/Q41560405
6666	http://www.wikidata.org/entity/Q41583072
6667	http://www.wikidata.org/entity/Q41590309
6668	http://www.wikidata.org/entity/Q4159071
6669	http://www.wikidata.org/entity/Q41600699
6670	http://www.wikidata.org/entity/Q41617
6671	http://www.wikidata.org/entity/Q41619466
6672	http://www.wikidata.org/entity/Q4162301
6673	http://www.wikidata.org/entity/Q41625383
6674	http://www.wikidata.org/entity/Q4162666
6675	http://www.wikidata.org/entity/Q4162748
6676	http://www.wikidata.org/entity/Q4162750
6677	http://www.wikidata.org/entity/Q41630
6678	http://www.wikidata.org/entity/Q4164507
6679	http://www.wikidata.org/entity/Q4164871
6680	http://www.wikidata.org/entity/Q4165561
6681	http://www.wikidata.org/entity/Q4165651
6682	http://www.wikidata.org/entity/Q41691864
6683	http://www.wikidata.org/entity/Q41713956
6684	http://www.wikidata.org/entity/Q4171796
6685	http://www.wikidata.org/entity/Q41718230
6686	http://www.wikidata.org/entity/Q4172152
6687	http://www.wikidata.org/entity/Q41750199
6688	http://www.wikidata.org/entity/Q41788902
6689	http://www.wikidata.org/entity/Q41793795
6690	http://www.wikidata.org/entity/Q41798467
6691	http://www.wikidata.org/entity/Q41799755
6692	http://www.wikidata.org/entity/Q41799787
6693	http://www.wikidata.org/entity/Q41799940
6694	http://www.wikidata.org/entity/Q418
6695	http://www.wikidata.org/entity/Q41801506
6696	http://www.wikidata.org/entity/Q41805047
6697	http://www.wikidata.org/entity/Q41805732
6698	http://www.wikidata.org/entity/Q41805776
6699	http://www.wikidata.org/entity/Q41819
6700	http://www.wikidata.org/entity/Q4182
6701	http://www.wikidata.org/entity/Q4182287
6702	http://www.wikidata.org/entity/Q4182927
6703	http://www.wikidata.org/entity/Q4182948
6704	http://www.wikidata.org/entity/Q41872464
6705	http://www.wikidata.org/entity/Q41879033
6706	http://www.wikidata.org/entity/Q4187994
6707	http://www.wikidata.org/entity/Q4187996
6708	http://www.wikidata.org/entity/Q4188546
6709	http://www.wikidata.org/entity/Q419
6710	http://www.wikidata.org/entity/Q4193891
6711	http://www.wikidata.org/entity/Q4194358
6712	http://www.wikidata.org/entity/Q41948660
6713	http://www.wikidata.org/entity/Q41954405
6714	http://www.wikidata.org/entity/Q41955909
6715	http://www.wikidata.org/entity/Q4197311
6716	http://www.wikidata.org/entity/Q41984
6717	http://www.wikidata.org/entity/Q420
6718	http://www.wikidata.org/entity/Q4201531
6719	http://www.wikidata.org/entity/Q4201895
6720	http://www.wikidata.org/entity/Q4203749
6721	http://www.wikidata.org/entity/Q42043175
6722	http://www.wikidata.org/entity/Q4204527
6723	http://www.wikidata.org/entity/Q4204528
6724	http://www.wikidata.org/entity/Q42048185
6725	http://www.wikidata.org/entity/Q4205432
6726	http://www.wikidata.org/entity/Q42056171
6727	http://www.wikidata.org/entity/Q4207291
6728	http://www.wikidata.org/entity/Q420822
6729	http://www.wikidata.org/entity/Q42107690
6730	http://www.wikidata.org/entity/Q42109586
6731	http://www.wikidata.org/entity/Q42110881
6732	http://www.wikidata.org/entity/Q42121868
6733	http://www.wikidata.org/entity/Q4214490
6734	http://www.wikidata.org/entity/Q42171927
6735	http://www.wikidata.org/entity/Q42173789
6736	http://www.wikidata.org/entity/Q421739
6737	http://www.wikidata.org/entity/Q42178
6738	http://www.wikidata.org/entity/Q42179748
6739	http://www.wikidata.org/entity/Q42184116
6740	http://www.wikidata.org/entity/Q421864
6741	http://www.wikidata.org/entity/Q4219822
6742	http://www.wikidata.org/entity/Q422007
6743	http://www.wikidata.org/entity/Q422062
6744	http://www.wikidata.org/entity/Q4220892
6745	http://www.wikidata.org/entity/Q42211237
6746	http://www.wikidata.org/entity/Q422208
6747	http://www.wikidata.org/entity/Q42221249
6748	http://www.wikidata.org/entity/Q42227305
6749	http://www.wikidata.org/entity/Q42232525
6750	http://www.wikidata.org/entity/Q42240
6751	http://www.wikidata.org/entity/Q4224104
6752	http://www.wikidata.org/entity/Q42262
6753	http://www.wikidata.org/entity/Q4226616
6754	http://www.wikidata.org/entity/Q42274
6755	http://www.wikidata.org/entity/Q4228200
6756	http://www.wikidata.org/entity/Q42289986
6757	http://www.wikidata.org/entity/Q42290451
6758	http://www.wikidata.org/entity/Q42292470
6759	http://www.wikidata.org/entity/Q42293686
6760	http://www.wikidata.org/entity/Q42303748
6761	http://www.wikidata.org/entity/Q42304660
6762	http://www.wikidata.org/entity/Q42309226
6763	http://www.wikidata.org/entity/Q4230961
6764	http://www.wikidata.org/entity/Q42310166
6765	http://www.wikidata.org/entity/Q42314640
6766	http://www.wikidata.org/entity/Q42315559
6767	http://www.wikidata.org/entity/Q42318692
6768	http://www.wikidata.org/entity/Q423208
6769	http://www.wikidata.org/entity/Q42322993
6770	http://www.wikidata.org/entity/Q42326112
6771	http://www.wikidata.org/entity/Q42330777
6772	http://www.wikidata.org/entity/Q42331263
6773	http://www.wikidata.org/entity/Q4235374
6774	http://www.wikidata.org/entity/Q42358492
6775	http://www.wikidata.org/entity/Q42362910
6776	http://www.wikidata.org/entity/Q42365973
6777	http://www.wikidata.org/entity/Q424
6778	http://www.wikidata.org/entity/Q42401495
6779	http://www.wikidata.org/entity/Q42415822
6780	http://www.wikidata.org/entity/Q42417412
6781	http://www.wikidata.org/entity/Q42423802
6782	http://www.wikidata.org/entity/Q42424326
6783	http://www.wikidata.org/entity/Q42430126
6784	http://www.wikidata.org/entity/Q42434303
6785	http://www.wikidata.org/entity/Q4245005
6786	http://www.wikidata.org/entity/Q4245038
6787	http://www.wikidata.org/entity/Q4246128
6788	http://www.wikidata.org/entity/Q4246366
6789	http://www.wikidata.org/entity/Q42496230
6790	http://www.wikidata.org/entity/Q42525588
6791	http://www.wikidata.org/entity/Q42531963
6792	http://www.wikidata.org/entity/Q42545903
6793	http://www.wikidata.org/entity/Q4255420
6794	http://www.wikidata.org/entity/Q42559242
6795	http://www.wikidata.org/entity/Q4255934
6796	http://www.wikidata.org/entity/Q42571366
6797	http://www.wikidata.org/entity/Q42573427
6798	http://www.wikidata.org/entity/Q42586649
6799	http://www.wikidata.org/entity/Q42591771
6800	http://www.wikidata.org/entity/Q42596833
6801	http://www.wikidata.org/entity/Q42603
6802	http://www.wikidata.org/entity/Q42603870
6803	http://www.wikidata.org/entity/Q4261025
6804	http://www.wikidata.org/entity/Q4263842
6805	http://www.wikidata.org/entity/Q4264615
6806	http://www.wikidata.org/entity/Q4265121
6807	http://www.wikidata.org/entity/Q42674464
6808	http://www.wikidata.org/entity/Q42682724
6809	http://www.wikidata.org/entity/Q42682869
6810	http://www.wikidata.org/entity/Q42693795
6811	http://www.wikidata.org/entity/Q4269433
6812	http://www.wikidata.org/entity/Q42696815
6813	http://www.wikidata.org/entity/Q4269883
6814	http://www.wikidata.org/entity/Q426989
6815	http://www.wikidata.org/entity/Q42699411
6816	http://www.wikidata.org/entity/Q4270711
6817	http://www.wikidata.org/entity/Q42710017
6818	http://www.wikidata.org/entity/Q42716448
6819	http://www.wikidata.org/entity/Q42717004
6820	http://www.wikidata.org/entity/Q42721020
6821	http://www.wikidata.org/entity/Q42727131
6822	http://www.wikidata.org/entity/Q42737817
6823	http://www.wikidata.org/entity/Q42744322
6824	http://www.wikidata.org/entity/Q4275781
6825	http://www.wikidata.org/entity/Q42770335
6826	http://www.wikidata.org/entity/Q42791817
6827	http://www.wikidata.org/entity/Q42793520
6828	http://www.wikidata.org/entity/Q4280569
6829	http://www.wikidata.org/entity/Q42808028
6830	http://www.wikidata.org/entity/Q42810314
6831	http://www.wikidata.org/entity/Q4281225
6832	http://www.wikidata.org/entity/Q428143
6833	http://www.wikidata.org/entity/Q42819748
6834	http://www.wikidata.org/entity/Q42822736
6835	http://www.wikidata.org/entity/Q428322
6836	http://www.wikidata.org/entity/Q42835004
6837	http://www.wikidata.org/entity/Q428418
6838	http://www.wikidata.org/entity/Q42847081
6839	http://www.wikidata.org/entity/Q4284716
6840	http://www.wikidata.org/entity/Q42850338
6841	http://www.wikidata.org/entity/Q428602
6842	http://www.wikidata.org/entity/Q42867994
6843	http://www.wikidata.org/entity/Q42869000
6844	http://www.wikidata.org/entity/Q4286902
6845	http://www.wikidata.org/entity/Q42871704
6846	http://www.wikidata.org/entity/Q42872298
6847	http://www.wikidata.org/entity/Q42876645
6848	http://www.wikidata.org/entity/Q42887509
6849	http://www.wikidata.org/entity/Q42889187
6850	http://www.wikidata.org/entity/Q4290
6851	http://www.wikidata.org/entity/Q42907659
6852	http://www.wikidata.org/entity/Q4291040
6853	http://www.wikidata.org/entity/Q42916213
6854	http://www.wikidata.org/entity/Q42926445
6855	http://www.wikidata.org/entity/Q42944
6856	http://www.wikidata.org/entity/Q42951466
6857	http://www.wikidata.org/entity/Q42973
6858	http://www.wikidata.org/entity/Q42985
6859	http://www.wikidata.org/entity/Q42989
6860	http://www.wikidata.org/entity/Q43
6861	http://www.wikidata.org/entity/Q43035
6862	http://www.wikidata.org/entity/Q43043144
6863	http://www.wikidata.org/entity/Q430518
6864	http://www.wikidata.org/entity/Q43054299
6865	http://www.wikidata.org/entity/Q43057655
